event_id,date,year,sample_date,player1,player2,start_at,opening_at,y,label_available_at,label_source_date,odds_a,odds_b,market_p,market_logit,kernel_p,structure_gap,workload_total,workload_difference,hold1,hold2,kernel_residual,history_sets_player1,history_sets_player2,history_missing_player1,history_missing_player2,current_event_history_inconsistency,source_sha256,history_feature_sha256,close_a,close_b,closing_valid,close_a_at,close_b_at,p_calibration,p_set_shape,p_workload
te:2539455,2024-01-30,2024,2024-01-30,kozlov,kirchheimer,2024-01-30T17:10:00+00:00,2024-01-30T00:59:00+00:00,1.0,2024-02-01T23:00:00+00:00,2024-01-30,1.94,1.88,0.4921465968586388,-0.03141619623337862,0.6301806035720334,0.5644078781650926,0.9666666666666667,0.2,0.6865128470439776,0.6584432755621932,5.109218603749355e-12,50,140,False,False,False,2ee1b17091ebedb31967684ae949a842b458ceacffac697c56435344039b2076,028886740e795e739dea082c8304867c40f942b2e60bf0243744a93c0b6f82c2,1.88,1.95,True,2024-01-30T01:04:00+00:00,2024-01-30T13:31:00+00:00,0.5013862472162119,0.5028482616937994,0.5046251799329533
te:2539801,2024-02-02,2024,2024-02-02,nava-337db,brady-beba3,2024-02-01T23:50:00+00:00,2024-01-31T03:02:00+00:00,0.0,2024-02-04T23:00:00+00:00,2024-02-02,2.03,1.8,0.4699738903394256,-0.12024912815157689,0.5950043053949537,0.5049413331837229,0.31666666666666665,0.31666666666666665,0.8165390543810289,0.7090925673411442,1.602826205093777e-11,160,117,False,False,False,ecbe77a673000eabca67fc6834e46fb6952170736fea1b0dd044e7738139e583,3370fd99f2a110dfdd57bc38db3f06faa21ee291df2eef53df491ed9b6fc5214,2.04,1.81,True,2024-02-01T20:46:00+00:00,2024-02-01T20:46:00+00:00,0.4797449465156266,0.480520727963771,0.4784313770287991
te:2539803,2024-02-02,2024,2024-02-02,bolt-fa7eb,moriya,2024-02-02T02:05:00+00:00,2024-01-31T02:46:00+00:00,1.0,2024-02-04T23:00:00+00:00,2024-02-02,1.93,1.92,0.49870129870129865,-0.0051948168771042275,0.6010493300120169,0.4150340527996198,0.0,0.0,0.7588230846462066,0.6688219689672523,6.882217018500114e-12,114,148,False,False,False,894152a5bce34e072e3f531dfdd0725df063549881f8829d225e248dc05158c8,4283cd39bb0027d6677f0c0652924d54a75507ded5b079ef687ed441ceef2a38,1.92,1.95,True,2024-02-01T18:21:00+00:00,2024-02-01T18:21:00+00:00,0.5077768982127332,0.5078061828747525,0.5052129979538862
te:2539819,2024-02-02,2024,2024-02-02,uchiyama,polmans,2024-02-02T00:40:00+00:00,2024-01-31T13:39:00+00:00,1.0,2024-02-04T23:00:00+00:00,2024-02-02,1.68,2.25,0.5725190839694657,0.2921364228011615,0.6413100817048827,0.2889183860484875,0.0,0.0,0.6956187284651788,0.718726757942902,1.6400625302281924e-10,120,189,False,False,False,1bf5e958906228b1d0772085303eaed0991b56f0370bd7e27bf4d89b889f662a,f541263864106800f4f05d1fa2a35fdaa6caf5003ed2111cd99e4821c0aba318,1.72,2.2,True,2024-02-02T00:29:00+00:00,2024-02-01T23:53:00+00:00,0.5795678427444382,0.5787268998545184,0.5762188886645011
te:2540129,2024-02-02,2024,2024-02-02,kudla,sandgren-fb235,2024-02-02T16:05:00+00:00,2024-02-01T00:33:00+00:00,1.0,2024-02-04T23:00:00+00:00,2024-02-02,1.65,2.3,0.5822784810126582,0.33213383502261473,0.6375127492849109,0.23245113745318158,0.5833333333333334,0.5833333333333334,0.7019882631529888,0.6821907655702295,2.3798827353260776e-09,128,123,False,False,False,bb6e1141b2149741728a205741dc874df977b1272a97de5c93e840593d1af320,2673d194b06345d7f9c01085d7e2c47e0bb84210eb820be04916aefbc300d8ab,1.66,2.32,True,2024-02-01T21:40:00+00:00,2024-02-02T15:55:00+00:00,0.5890394506775297,0.587712805534599,0.5861578656414038
te:2540367,2024-02-02,2024,2024-02-02,pucinelli-de-almeida,weis-6ba1c,2024-02-02T16:35:00+00:00,2024-02-01T18:39:00+00:00,1.0,2024-02-04T23:00:00+00:00,2024-02-02,1.83,2.03,0.5259067357512953,0.10371982620036632,0.6166967596911453,0.3718311754468888,0.0,0.0,0.6493691630785583,0.6080141130601495,4.839414979862511e-11,96,215,False,False,False,1eccb83317de199faaedba3ed61f2eaee6b5f6012ff892379914ad2cdfe7306a,6e3a2f159f42726b03b581647818e7d9d3e96993b82c26f5dd41ab0002775ea5,1.88,2.0,True,2024-02-02T15:04:00+00:00,2024-02-02T07:11:00+00:00,0.5342708751589578,0.5340040527278707,0.531429646695012
te:2540449,2024-02-02,2024,2024-02-02,quinn-d0193,kwiatkowski,2024-02-02T18:15:00+00:00,2024-02-01T22:58:00+00:00,1.0,2024-02-04T23:00:00+00:00,2024-02-02,1.69,2.23,0.5688775510204082,0.27727305653704526,0.645705129485247,0.32294035316803127,1.3,0.7,0.7115028130358267,0.710961197995829,6.081218861808679e-11,95,158,False,False,False,221759ecc8e1f2fe8a5bf253688002a859f71c1d84a8af6337e9f95cd4690c47,58a56f73545127a226346c35cfcd80926bb5e1dab6e9b21dfe2c3d72e71af804,1.7,2.25,True,2024-02-02T14:33:00+00:00,2024-02-02T14:33:00+00:00,0.5760327340808306,0.5754987868277978,0.5772152731736897
te:2540931,2024-02-06,2024,2024-02-06,shimizu-38ca9,bolt-fa7eb,2024-02-06T02:50:00+00:00,2024-02-04T13:42:00+00:00,0.0,2024-02-08T23:00:00+00:00,2024-02-06,1.84,1.98,0.518324607329843,0.0733312730855498,0.6238279903938853,0.43249688972560113,0.5333333333333333,0.5333333333333333,0.6826801004394498,0.7460766817256786,2.6339336323122353e-08,129,118,False,False,False,12768625af5ec3351c6f492df186971ab0fc94e9fc15283e8221bebb3147c8cd,bc5fd962018039c8c9fb7beaf414bf340ab2df3d82770bb9ff8f4dfc3ad8cf3d,1.94,1.89,True,2024-02-06T01:24:00+00:00,2024-02-06T01:24:00+00:00,0.5268917265538919,0.5271818948153532,0.5254621000321017
te:2541339,2024-02-06,2024,2024-02-06,echargui,hsu-b2ce0,2024-02-06T13:55:00+00:00,2024-02-03T19:50:00+00:00,1.0,2024-02-08T23:00:00+00:00,2024-02-06,2.07,1.78,0.4623376623376624,-0.15093524297328376,0.5875386530006182,0.5047347820285588,0.0,0.0,0.5000000000000001,0.5781253655137717,0.0015317598735601068,174,114,False,False,False,f844d1079fa9543bcec7bc106f77aefd841793dc90dadcad74019a640ed415f7,2c0874d16c9a435f6fa1e930f0991c1993760d3fced575dda3177299e8346411,2.01,1.83,True,2024-02-06T00:51:00+00:00,2024-02-06T00:51:00+00:00,0.4722827773750611,0.47302011100040126,0.47041740602029913
te:2541343,2024-02-06,2024,2024-02-06,donskoy,wu-f664e,2024-02-06T12:40:00+00:00,2024-02-03T19:48:00+00:00,,,,1.82,2.01,0.5248041775456919,0.09929822098228022,0.6035072650595402,0.3208021397603704,0.0,0.0,0.5826393852018191,0.64568796878161,8.819957961203606e-08,168,132,False,False,False,1f036263cae5f806f1c84e3fad7ac6fcbec0d107e0b10bffdc8d15721d4d5f34,ede51f48fa98ceb7d8d169ec997be5700d4af3a051f48b8d81189c12ac444e6c,1.88,1.94,True,2024-02-06T12:06:00+00:00,2024-02-06T09:40:00+00:00,0.5331980466741715,0.5324283966885698,0.5298633903759411
te:2541345,2024-02-06,2024,2024-02-06,vincent-ruggeri,dougaz,2024-02-06T11:10:00+00:00,2024-02-03T19:42:00+00:00,0.0,2024-02-08T23:00:00+00:00,2024-02-06,1.66,2.24,0.5743589743589743,0.29965826349849645,0.6358525975587973,0.2577497707078946,0.0,0.0,0.6937044480520786,0.6758008310346785,6.441385758115814e-09,205,203,False,False,False,c082003f4e1952d51730e991701da04002b39c831735bbf2674e86eea42491b9,b1c01984d4039eda40fd2d583a1a92c002bdd27d05dd36062e8ee26365d67e1a,1.74,2.14,True,2024-02-06T04:49:00+00:00,2024-02-06T06:15:00+00:00,0.5813537585796515,0.5802248731924704,0.5777254541752562
te:2542661,2024-02-06,2024,2024-02-06,hulme-b1bd8,mochizuki-7f854,2024-02-05T23:10:00+00:00,2024-02-05T04:40:00+00:00,1.0,2024-02-08T23:00:00+00:00,2024-02-06,2.09,1.76,0.4571428571428572,-0.17185025692665906,0.5786103837728,0.48892173574802417,1.6,0.2,0.6422703428316192,0.7500723038003624,1.061401988522448e-08,153,134,False,False,False,916316e29aa715c524a29a1db585f13db179fd577ed257179489fe9dc0acdead,9a6fffe9b2b037fac3a4be965193c272e4666c53db7df50e23435bfa21bd5f55,2.0,1.84,True,2024-02-05T19:34:00+00:00,2024-02-05T19:34:00+00:00,0.4672036039451471,0.46776174513683283,0.47290209968947927
te:2542717,2024-02-06,2024,2024-02-06,dalla-valle,zakharov-faf08,2024-02-06T12:50:00+00:00,2024-02-05T17:19:00+00:00,1.0,2024-02-08T23:00:00+00:00,2024-02-06,1.74,2.12,0.5492227979274612,0.1975309754574837,0.6117250106311305,0.25703805296654225,0.0,0.0,0.5388522258872755,0.5710374813463652,4.495314398500483e-10,178,80,False,False,False,7cc01961304d6e5433f3fe8da5cd71c074fd9605f1c192831041f712df460536,90eee4a39e53fb4fe709e157b5f6b85238789bb079d75c74ae5a401d1e888c6f,1.83,2.02,True,2024-02-06T10:59:00+00:00,2024-02-06T10:59:00+00:00,0.5569423853956353,0.5556746064659351,0.5531423798619812
te:2544325,2024-02-09,2024,2024-02-09,svrcina,mukund,2024-02-09T11:25:00+00:00,2024-02-08T15:29:00+00:00,1.0,2024-02-11T23:00:00+00:00,2024-02-09,1.99,1.87,0.4844559585492228,-0.06219620786990577,0.5917976478147728,0.433597960505141,0.0,0.0,0.670093267636927,0.5875968369535125,2.654433550741686e-08,156,137,False,False,False,facb1e2cf16ffd4894eba2c6c7bd2d1fbdcb48bfea23b9b7a226371557b03bc8,8a6e53684eb56e5f9835c1ec290577b2da6853d3f72b9a8a8367c7bcf1d1e90c,1.89,1.98,True,2024-02-09T07:33:00+00:00,2024-02-09T07:33:00+00:00,0.4938841469503699,0.49402941039014464,0.49143289878889856
te:2544405,2024-02-09,2024,2024-02-09,kukushkin,kuzmanov,2024-02-09T14:55:00+00:00,2024-02-08T21:27:00+00:00,0.0,2024-02-11T23:00:00+00:00,2024-02-09,1.76,2.12,0.5463917525773196,0.1861022796338609,0.6262777586428293,0.3301788456306208,0.4666666666666667,0.4666666666666667,0.7190543253549864,0.6687624486164616,3.2829572393922035e-12,115,143,False,False,False,2d52474b70ae8bdab06cc90d2b6368d635e0f7dbd6b2188585da17af49149de8,18e33b45f60be9bf4a9fcbdfbd0abc840fae3e805b9fd890644b1e9e125e0a97,1.79,2.1,True,2024-02-09T06:59:00+00:00,2024-02-09T11:04:00+00:00,0.5541911342562021,0.5536169949782879,0.5518236705609131
te:2545105,2024-02-13,2024,2024-02-13,fatic-cddef,oliveira-43505,2024-02-13T12:10:00+00:00,2024-02-11T01:16:00+00:00,1.0,2024-02-15T23:00:00+00:00,2024-02-13,1.68,2.22,0.5692307692307692,0.27871340246902043,0.6140388749455659,0.18560818581865735,0.0,0.0,0.5128017230528176,0.500000001002657,0.007641725509279759,160,239,False,False,False,55465829b4681f729d7c78b1ca4f90022c774a671fecc8c51be37f7d43cb8e79,ed8a6401be4b6ec97c8c0dc03602583080fd7dd98df3cee2df00d7e2f91bb56e,1.75,2.12,True,2024-02-13T08:04:00+00:00,2024-02-13T11:27:00+00:00,0.5763756532796365,0.5745287694331603,0.5720350492917283
te:2545109,2024-02-13,2024,2024-02-13,ritschard,ymer,2024-02-13T13:15:00+00:00,2024-02-11T01:12:00+00:00,0.0,2024-02-15T23:00:00+00:00,2024-02-13,1.72,2.14,0.5544041450777203,0.21848153820839877,0.6361329676150163,0.3401375666026193,0.85,0.85,0.6854672533036668,0.676447587494994,1.089131507203689e-09,157,183,False,False,False,ccbd179a9352b8490007f8aa76a02f7d71d5ae954762d3214955f0fea67f90a4,b30e09ec9742aa20aada5874ec45f9189c3b4c477573bff0c767aaf81cc2d3f5,1.84,2.0,True,2024-02-11T23:47:00+00:00,2024-02-13T12:12:00+00:00,0.5619766748716426,0.5615375219570087,0.5603670093242606
te:2545137,2024-02-13,2024,2024-02-13,nagal,blancaneaux,2024-02-13T13:05:00+00:00,2024-02-11T01:25:00+00:00,0.0,2024-02-15T23:00:00+00:00,2024-02-13,2.16,1.71,0.441860465116279,-0.23361485118150538,0.5511859166869819,0.43907828662981724,0.5833333333333334,0.5833333333333334,0.6712397643268715,0.5480740414291682,1.8432160978076872e-08,187,151,False,False,False,0dd29ec0ccfd8997ef07e5a03275cdecce3af7a72cefc04838fc6c56b5c519c9,3ec6767ce294ed257bbdd8c153b942f05505b545a951ea7043e7ae1dcd767df5,2.06,1.79,True,2024-02-13T10:30:00+00:00,2024-02-13T09:02:00+00:00,0.4522477514131934,0.4522487346091236,0.4506221287340913
te:2545733,2024-02-13,2024,2024-02-13,gerasimov,safwat,2024-02-13T10:45:00+00:00,2024-02-11T14:40:00+00:00,0.0,2024-02-15T23:00:00+00:00,2024-02-13,1.85,1.98,0.5169712793733681,0.06791120561621009,0.6172454679454684,0.4099617050127483,1.2333333333333334,0.26666666666666666,0.7415134087006134,0.6721294213083331,1.2151668560278495e-12,126,202,False,False,False,f2812f62b1be8f65ec0fc773abaa0a465f5f6ca1065c3e9621d17f81e15b93c1,bef59e904b6fa1ef3698cc10181331ae8fab1c41a10817f529f2bb9610ad55ce,1.88,1.95,True,2024-02-12T12:29:00+00:00,2024-02-13T08:33:00+00:00,0.5255742610153654,0.5256381332175473,0.5286091967597197
te:2547019,2024-02-13,2024,2024-02-13,elias-3e14c,ilkel,2024-02-13T14:35:00+00:00,2024-02-12T21:00:00+00:00,1.0,2024-02-15T23:00:00+00:00,2024-02-13,1.84,1.98,0.518324607329843,0.0733312730855498,0.6040220216119956,0.34892078423026057,0.0,0.0,0.6091649408666987,0.5533970106397985,3.0030212816445356e-08,108,110,False,False,False,608aba6c2c200e36668e9f100de1c4b396bdcf0b1d784d564a980339694088bb,688fa17ed86267759a59a8315eefe7b71052a8d9ecb3613241d9dcb134ccc7a5,1.88,1.94,True,2024-02-13T12:44:00+00:00,2024-02-13T13:16:00+00:00,0.5268917265538919,0.5263656611581684,0.5237915637102576
te:2547025,2024-02-13,2024,2024-02-13,rincon-d1dab,durasovic,2024-02-13T17:20:00+00:00,2024-02-12T21:07:00+00:00,1.0,2024-02-15T23:00:00+00:00,2024-02-13,1.62,2.33,0.589873417721519,0.36344211833331663,0.6154968692381821,0.10703580940802349,0.0,0.0,0.6182057453227994,0.5841808550090124,1.574290436900938e-08,161,155,False,False,False,b42b2a18eb07ac72e90f88bea7436e709ff9a8bb8655141788ba731a3caf47f7,4809f36f22866d8ea759b83a2966c9b0a39ee45aabdbcf524dbbb9c0c63a6eed,1.65,2.3,True,2024-02-13T15:29:00+00:00,2024-02-13T15:29:00+00:00,0.5964080223775372,0.5939391980018741,0.5914933761001625
te:2548289,2024-02-16,2024,2024-02-16,piros,vylegzhanin,2024-02-16T20:10:00+00:00,2024-02-15T16:15:00+00:00,1.0,2024-02-18T23:00:00+00:00,2024-02-16,2.07,1.8,0.4651162790697674,-0.13976194237515893,0.5422410880713078,0.30913000450311523,0.7666666666666667,0.7666666666666667,0.6704916911914099,0.5396187138458662,9.630597468113233e-08,203,119,False,False,False,e4937f09ccce915c1efc39028b8747862e058249a2e5483dbbc2ce0bc3f24b1c,35a7de5f9c7d4d4ca3019e16fc066ab131c3ccc32014c1427483fd278139d03d,2.01,1.87,True,2024-02-16T18:03:00+00:00,2024-02-16T18:03:00+00:00,0.47499861408419414,0.4738382713018556,0.4725261072988432
te:2548321,2024-02-16,2024,2024-02-16,guinard,kuhn-c28ab,2024-02-16T12:05:00+00:00,2024-02-15T14:29:00+00:00,1.0,2024-02-18T23:00:00+00:00,2024-02-16,1.84,2.02,0.5233160621761658,0.09333193979221903,0.6090152325311855,0.3498427386251346,0.9166666666666666,0.9166666666666666,0.5357406000816755,0.5000000000000001,0.010241053007988096,155,90,False,False,False,6b506ff206a95131fd42b6b36e70426c1ed11243c64b70537ef0ea877b236ceb,a3044f627092de386d051b3da1e87fd36a89493d85f148f918c4ee32fdc4e9df,1.82,2.07,True,2024-02-16T08:32:00+00:00,2024-02-16T09:47:00+00:00,0.5317499434443759,0.531256476997939,0.5301803412751691
te:2548407,2024-02-16,2024,2024-02-16,jubb,searle-78f04,2024-02-16T14:00:00+00:00,2024-02-15T18:49:00+00:00,1.0,2024-02-18T23:00:00+00:00,2024-02-16,1.83,2.03,0.5259067357512953,0.10371982620036632,0.6018934999696856,0.30964113560359796,1.0833333333333333,0.31666666666666665,0.7105465339372771,0.6320759113504554,3.911625631736193e-08,106,53,False,False,False,7473592c63f243e6592fedf8aedfe0ec8099cc6c209c57802b7299424ff64d6c,f43bf0e630c7bd5c2cc773435fa4f6feb395b86cd2c8641012582aeeb7b84efa,1.84,2.04,True,2024-02-16T09:34:00+00:00,2024-02-16T09:34:00+00:00,0.5342708751589578,0.5333977035226158,0.5354074626058651
te:2549199,2024-02-20,2024,2024-02-20,sweeny,janvier,2024-02-20T04:40:00+00:00,2024-02-17T18:46:00+00:00,1.0,2024-02-22T23:00:00+00:00,2024-02-20,1.74,2.13,0.5503875968992248,0.202236866494896,0.6365480162805381,0.3581757927056032,1.2333333333333334,0.06666666666666667,0.7299814357427471,0.6906331329493183,3.088061584222146e-09,169,163,False,False,False,c27068cb8c7d806676360ab22e9ecbf26df181a9e1f9f66f60e8ed187ef43c80,e270084f513a4ec0ee395b9d9f959b5ee92d6823613fae16baea3ab2f985b164,1.76,2.1,True,2024-02-19T22:54:00+00:00,2024-02-20T04:15:00+00:00,0.5580742385157477,0.5577900625500599,0.5614619230420416
te:2549209,2024-02-20,2024,2024-02-20,ramanathan-8ace3,napolitano,2024-02-20T12:00:00+00:00,2024-02-18T00:49:00+00:00,1.0,2024-02-22T23:00:00+00:00,2024-02-20,1.76,2.08,0.5416666666666667,0.16705408466316649,0.5897167379313778,0.19574042750544443,1.8333333333333333,0.23333333333333334,0.6107441866464538,0.7003510944421861,9.7794494724468e-11,109,207,False,False,False,0bd1520ae8486ca9ab771481678826f25a9ceac6a50099efed166cd1f2b5216b,0ceec0f600fa84807fb6b9d9c74ffff4fdc54916140c3b7ce34f9f25b380deb7,1.7,2.19,True,2024-02-20T11:43:00+00:00,2024-02-20T07:37:00+00:00,0.5495983203923896,0.5476968566874405,0.5539649984082522
te:2551031,2024-02-20,2024,2024-02-20,ajdukovic,fanselow-fef29,2024-02-20T11:10:00+00:00,2024-02-19T20:49:00+00:00,1.0,2024-02-22T23:00:00+00:00,2024-02-20,1.85,1.96,0.5144356955380577,0.05775883415219216,0.5893468760682931,0.30350722242458494,0.3,0.3,0.5754521687107497,0.5000000000000001,0.00640818126750492,239,215,False,False,False,4b798ca91c7e4297135f333be49d7ce6980dc789dcda91853252b9fa006f2a79,6f00908f6324cf9c958b4d906d9741a3ebf888b165aa6da7bc5b6e5b37095f5c,1.81,2.04,True,2024-02-20T05:08:00+00:00,2024-02-20T07:37:00+00:00,0.5231055618216158,0.5221172409872695,0.5200408830110075
te:2551223,2024-02-20,2024,2024-02-20,de-jong-57322,holmgren-a5794,2024-02-20T10:10:00+00:00,2024-02-19T20:44:00+00:00,1.0,2024-02-22T23:00:00+00:00,2024-02-20,1.86,1.96,0.5130890052356021,0.052367985517315925,0.597437977777629,0.34243331255229625,0.38333333333333336,0.38333333333333336,0.7556312200299218,0.663077015938417,4.613950888021634e-11,177,171,False,False,False,37ba9c6b93294e26140964a3030c04d0619fed3bfe13f693e40dbf6f910e961a,b16d958a144cddf7be788592632ca44e4ba3018a3aa6ca26449b74feb114edd0,1.79,2.07,True,2024-02-20T09:59:00+00:00,2024-02-20T09:59:00+00:00,0.5217942305536234,0.5211800538262843,0.5192316760607761
te:2551543,2024-02-20,2024,2024-02-20,virtanen-7d161,lamasine,2024-02-20T11:45:00+00:00,2024-02-19T20:47:00+00:00,1.0,2024-02-22T23:00:00+00:00,2024-02-20,1.73,2.13,0.5518134715025906,0.208000571211646,0.6341684415609085,0.3421410240118358,1.5833333333333333,1.0833333333333333,0.7013360450411238,0.6736575327325315,3.528093484028716e-08,153,218,False,False,False,214d1e59b272f0630b0d03cb0aeffc7adef9bbcb5679bc37bd2640007f282ec7,6e9c89416b02c102f3f1648f42bb879ed3009458c742917bb0057228690c80f0,1.72,2.16,True,2024-02-20T10:03:00+00:00,2024-02-20T10:03:00+00:00,0.5594596925054355,0.5590274099115179,0.5608510264269199
te:2552495,2024-02-23,2024,2024-02-23,walton,mukund,2024-02-23T06:30:00+00:00,2024-02-21T12:42:00+00:00,,,,1.78,2.1,0.5412371134020618,0.16532398042538338,0.5818188228343814,0.1649203410571793,0.85,0.85,0.7687471335382157,0.6605726400837703,1.0393477745118673e-10,198,136,False,False,False,c905ffb4b0bf0c0fb546538020ae53a749e32634b533f1c9d5db65f5db565822,f27d3186afcac1caddcea777f4ada8ca40c8ae24ca3a8e91d5dcbd15cada2350,1.76,2.15,True,2024-02-23T05:49:00+00:00,2024-02-23T05:49:00+00:00,0.54918073447869,0.5469777961557886,0.5458357713366085
te:2552751,2024-02-23,2024,2024-02-23,travaglia,kovalik,2024-02-23T10:40:00+00:00,2024-02-21T18:24:00+00:00,,,,1.74,2.16,0.5538461538461539,0.2162231084696361,0.6127540072095169,0.24268032224926733,0.0,0.0,0.7299632950543449,0.6588913908356284,8.560122055634167e-11,180,161,False,False,False,3579df43d3bc71cd80b83691788f74b727054e79e7fda00a3a1ca3e0a2ba3576,b790cd0900b25d039122c3e23d88309623b90a5df70689e481ae5386282d028e,1.8,2.09,True,2024-02-23T10:09:00+00:00,2024-02-23T10:09:00+00:00,0.5614345826862347,0.5600521885640467,0.5575278272177752
te:2552753,2024-02-23,2024,2024-02-23,gigante-f720d,caruso-7cfdb,2024-02-23T15:20:00+00:00,2024-02-22T02:25:00+00:00,1.0,2024-02-25T23:00:00+00:00,2024-02-23,2.0,1.85,0.4805194805194806,-0.07796154146971143,0.5737316574516809,0.3750542727070175,0.7333333333333333,0.7333333333333333,0.7145522309192343,0.6074842361282871,3.3301786328543415e-10,132,172,False,False,False,6e5acaadf808557884d0cb9a4933303c2c9db3999395772b11ea6e16a4526f59,3ec80e15c6f5402f0954682cb88ee7885be10c71a4e72e2e2b24b470a33a1fcb,2.07,1.82,True,2024-02-23T07:42:00+00:00,2024-02-23T07:42:00+00:00,0.4900424707438095,0.4895963307722378,0.4882125958770025
te:2552909,2024-02-23,2024,2024-02-23,ajdukovic,zakharov-faf08,2024-02-23T08:40:00+00:00,2024-02-22T10:47:00+00:00,0.0,2024-02-25T23:00:00+00:00,2024-02-23,1.73,2.17,0.5564102564102563,0.22660575904268024,0.5978129117711478,0.16975471542702217,1.0333333333333334,1.0333333333333334,0.5614919424045216,0.5000000000000001,0.002951645417141685,239,102,False,False,False,d19afc2d17894ce625a2981589dc69adc31b1538fe86059e2d3011473b69f1c7,d9aaf7b800bc8061d117ac81969b7d6fc7573646e9b01c253aac4639dcca943c,1.74,2.19,True,2024-02-23T07:36:00+00:00,2024-02-23T04:48:00+00:00,0.5639255040381025,0.5618534369664895,0.5610131253334454
te:2553059,2024-02-23,2024,2024-02-23,nakashima-68876,bellucci-47e7e,2024-02-23T15:10:00+00:00,2024-02-22T17:58:00+00:00,1.0,2024-02-25T23:00:00+00:00,2024-02-23,1.75,2.14,0.5501285347043702,0.20119004109833744,0.5965347262703334,0.1898569940812681,0.3333333333333333,0.3333333333333333,0.8053326848429448,0.7013882372797291,1.2276846206304981e-12,161,163,False,False,False,c61fcb716878f5157ac942c4d9d4cf5682eb348ab5047c2aedbff5aad4df9765,d52f31e0b5a098ff2b2fbad63aebb97cf8208a0122df32ba15b6a26b13402777,1.88,2.0,True,2024-02-23T14:57:00+00:00,2024-02-23T14:57:00+00:00,0.557822509551649,0.5559097382102564,0.5539307749869463
te:2553085,2024-02-23,2024,2024-02-23,marie,rocha-0492a,2024-02-23T10:40:00+00:00,2024-02-23T01:09:00+00:00,0.0,2024-02-25T23:00:00+00:00,2024-02-23,1.83,2.03,0.5259067357512953,0.10371982620036632,0.613382999360254,0.35783516911290236,0.8666666666666667,0.8666666666666667,0.5175766015433384,0.5000000000103142,0.0243963406755673,206,189,False,False,False,a828fbf6eec0d8cc7f60c0f5a43b77d4ba3883005f10ce71c5e81932a3708056,e811e7dd12ba3362172e8889017a6a935349bd737b7d000d549794afae18f2a9,1.84,2.04,True,2024-02-23T07:39:00+00:00,2024-02-23T07:39:00+00:00,0.5342708751589578,0.5338676011924258,0.5327089870841515
te:2553925,2024-02-27,2024,2024-02-27,denolly,casanova-dbdaf,2024-02-27T08:05:00+00:00,2024-02-26T01:29:00+00:00,1.0,2024-02-29T23:00:00+00:00,2024-02-27,2.06,1.78,0.46354166666666663,-0.14609261849749608,0.6079880649046406,0.5849555841811316,0.0,0.0,0.5000000000000001,0.5388042759443179,0.004978601349693607,145,147,False,False,False,0e5211b63e5410b965e16b1d635637245ec8fc49c3b1a5936e3547035dbf5fd4,2ea9974a928a60277407851afe68fa8700560a57b8a361753e45a0cea6c61557,2.02,1.82,True,2024-02-27T01:03:00+00:00,2024-02-26T19:25:00+00:00,0.47345965725855943,0.4749864440190852,0.47236620978654276
